"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"23","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(5829, 1, 1)","0","8.0","Command line profiler metrics","lts__t_bytes.sum","Mbyte","80.43"
"23","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(5829, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors.avg","sector","52,363.92"
"23","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(5829, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors_hit_rate.pct","","n/a"
"23","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(5829, 1, 1)","0","8.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","20.23"
"23","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(5829, 1, 1)","0","8.0","Command line profiler metrics","smsp__warps_active.avg.pct_of_peak_sustained_active","%","88.25"
"24","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(59363, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes.sum","Mbyte","65.13"
"24","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(59363, 1, 1)","0","8.0","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","13.71"
"24","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(59363, 1, 1)","0","8.0","Command line profiler metrics","l1tex__t_bytes.sum","Mbyte","295.44"
"24","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(59363, 1, 1)","0","8.0","Command line profiler metrics","lts__t_bytes.sum","Mbyte","153.24"
"24","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(59363, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors.avg","sector","99,766.17"
"24","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(59363, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors_hit_rate.pct","","n/a"
"24","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(59363, 1, 1)","0","8.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","64.20"
"24","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(59363, 1, 1)","0","8.0","Command line profiler metrics","smsp__warps_active.avg.pct_of_peak_sustained_active","%","95.23"
"25","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(59363, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes.sum","Mbyte","64.98"
"25","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(59363, 1, 1)","0","8.0","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","13.92"
"25","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(59363, 1, 1)","0","8.0","Command line profiler metrics","l1tex__t_bytes.sum","Mbyte","292.39"
"25","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(59363, 1, 1)","0","8.0","Command line profiler metrics","lts__t_bytes.sum","Mbyte","159.22"
"25","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(59363, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors.avg","sector","103,656.10"
"25","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(59363, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors_hit_rate.pct","","n/a"
"25","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(59363, 1, 1)","0","8.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","63.97"
"25","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(59363, 1, 1)","0","8.0","Command line profiler metrics","smsp__warps_active.avg.pct_of_peak_sustained_active","%","94.99"
"26","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(46410, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes.sum","Mbyte","65.71"
"26","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(46410, 1, 1)","0","8.0","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","28.21"
"26","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(46410, 1, 1)","0","8.0","Command line profiler metrics","l1tex__t_bytes.sum","Mbyte","214.70"
"26","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(46410, 1, 1)","0","8.0","Command line profiler metrics","lts__t_bytes.sum","Mbyte","158.23"
"26","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(46410, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors.avg","sector","103,013.02"
"26","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(46410, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors_hit_rate.pct","","n/a"
"26","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(46410, 1, 1)","0","8.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","30.44"
"26","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(46410, 1, 1)","0","8.0","Command line profiler metrics","smsp__warps_active.avg.pct_of_peak_sustained_active","%","90.46"
"27","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(182, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes.sum","Kbyte","487.94"
"27","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(182, 1, 1)","0","8.0","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","3.42"
"27","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(182, 1, 1)","0","8.0","Command line profiler metrics","l1tex__t_bytes.sum","Mbyte","1.50"
"27","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(182, 1, 1)","0","8.0","Command line profiler metrics","lts__t_bytes.sum","Mbyte","1.95"
"27","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(182, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors.avg","sector","1,271.67"
"27","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(182, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors_hit_rate.pct","","n/a"
"27","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(182, 1, 1)","0","8.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","3.59"
"27","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(182, 1, 1)","0","8.0","Command line profiler metrics","smsp__warps_active.avg.pct_of_peak_sustained_active","%","30.40"
"28","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(3711, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes.sum","Mbyte","64.13"
"28","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(3711, 1, 1)","0","8.0","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","70.33"
"28","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(3711, 1, 1)","0","8.0","Command line profiler metrics","l1tex__t_bytes.sum","Mbyte","154.66"
"28","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(3711, 1, 1)","0","8.0","Command line profiler metrics","lts__t_bytes.sum","Mbyte","134.13"
"28","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(3711, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors.avg","sector","87,321.88"
"28","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(3711, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors_hit_rate.pct","","n/a"
"28","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(3711, 1, 1)","0","8.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","56.85"
"28","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(3711, 1, 1)","0","8.0","Command line profiler metrics","smsp__warps_active.avg.pct_of_peak_sustained_active","%","91.90"
"29","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(3, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes.sum","Kbyte","536.58"
"29","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(3, 1, 1)","0","8.0","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","0.81"
"29","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(3, 1, 1)","0","8.0","Command line profiler metrics","l1tex__t_bytes.sum","Kbyte","664.54"
"29","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(3, 1, 1)","0","8.0","Command line profiler metrics","lts__t_bytes.sum","Mbyte","1.07"
"29","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(3, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors.avg","sector","695.17"
"29","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(3, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors_hit_rate.pct","","n/a"
"29","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(3, 1, 1)","0","8.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","0.13"
"29","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(3, 1, 1)","0","8.0","Command line profiler metrics","smsp__warps_active.avg.pct_of_peak_sustained_active","%","6.25"
"30","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(6954, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes.sum","Mbyte","12.74"
"30","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(6954, 1, 1)","0","8.0","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","14.80"
"30","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(6954, 1, 1)","0","8.0","Command line profiler metrics","l1tex__t_bytes.sum","Mbyte","39.09"
"30","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(6954, 1, 1)","0","8.0","Command line profiler metrics","lts__t_bytes.sum","Mbyte","24.33"
"30","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(6954, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors.avg","sector","15,842.25"
"30","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(6954, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors_hit_rate.pct","","n/a"
"30","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(6954, 1, 1)","0","8.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","43.66"
"30","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(6954, 1, 1)","0","8.0","Command line profiler metrics","smsp__warps_active.avg.pct_of_peak_sustained_active","%","92.67"
"31","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(6954, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes.sum","Mbyte","12.17"
"31","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(6954, 1, 1)","0","8.0","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","14.33"
"31","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(6954, 1, 1)","0","8.0","Command line profiler metrics","l1tex__t_bytes.sum","Mbyte","38.06"
"31","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(6954, 1, 1)","0","8.0","Command line profiler metrics","lts__t_bytes.sum","Mbyte","23.67"
"31","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(6954, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors.avg","sector","15,412.46"
"31","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(6954, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors_hit_rate.pct","","n/a"
"31","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(6954, 1, 1)","0","8.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","43.37"
"31","152302","spmv","127.0.0.1","csr_stream_kernel(int, int, const int *, const int *, const float *, const float *, float *, const char *)","1","7","(128, 1, 1)","(6954, 1, 1)","0","8.0","Command line profiler metrics","smsp__warps_active.avg.pct_of_peak_sustained_active","%","92.83"
"32","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(116579, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes.sum","Mbyte","15.24"
"32","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(116579, 1, 1)","0","8.0","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","3.46"
"32","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(116579, 1, 1)","0","8.0","Command line profiler metrics","l1tex__t_bytes.sum","Mbyte","134.77"
"32","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(116579, 1, 1)","0","8.0","Command line profiler metrics","lts__t_bytes.sum","Mbyte","53.04"
"32","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(116579, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors.avg","sector","34,532.50"
"32","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(116579, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors_hit_rate.pct","","n/a"
"32","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(116579, 1, 1)","0","8.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","36.55"
"32","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(116579, 1, 1)","0","8.0","Command line profiler metrics","smsp__warps_active.avg.pct_of_peak_sustained_active","%","91.78"
"33","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(456, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes.sum","Kbyte","183.68"
"33","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(456, 1, 1)","0","8.0","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","1.15"
"33","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(456, 1, 1)","0","8.0","Command line profiler metrics","l1tex__t_bytes.sum","Mbyte","2.01"
"33","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(456, 1, 1)","0","8.0","Command line profiler metrics","lts__t_bytes.sum","Mbyte","3.27"
"33","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(456, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors.avg","sector","2,129.35"
"33","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(456, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors_hit_rate.pct","","n/a"
"33","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(456, 1, 1)","0","8.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","6.31"
"33","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_partition_kernel<(int)256, cusparse::VectorScalarMultiplyPolicy, int, int, float, float, float>(const T4 *, T3, T4, int, T3 *, cusparse::KernelCoeff<T7>, T3, T6 *)","1","7","(256, 1, 1)","(456, 1, 1)","0","8.0","Command line profiler metrics","smsp__warps_active.avg.pct_of_peak_sustained_active","%","59.44"
"34","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(435, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes.sum","Mbyte","10.46"
"34","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(435, 1, 1)","0","8.0","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","42.56"
"34","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(435, 1, 1)","0","8.0","Command line profiler metrics","l1tex__t_bytes.sum","Mbyte","18.41"
"34","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(435, 1, 1)","0","8.0","Command line profiler metrics","lts__t_bytes.sum","Mbyte","21.32"
"34","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(435, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors.avg","sector","13,878.81"
"34","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(435, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sectors_hit_rate.pct","","n/a"
"34","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(435, 1, 1)","0","8.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","29.28"
"34","152302","spmv","127.0.0.1","void cusparse::csrmv_v3_kernel<(bool)0, int, int, float, float, float, float, void>(cusparse::KernelCoeffs<T7>, const T3 *, const T2 *, const T3 *, const T4 *, T2, int, int, const T5 *, T6 *, T3 *, T7 *)","1","7","(256, 1, 1)","(435, 1, 1)","0","8.0","Command line profiler metrics","smsp__warps_active.avg.pct_of_peak_sustained_active","%","82.52"
"35","152302","spmv","127.0.0.1","csr_vector_kernel(int, const int *, const int *, const float *, const float *, float *, const int *, int)","1","7","(128, 1, 1)","(48890, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes.sum","Mbyte","103.33"
